brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price
Honda,Honda City,12,65000,Dealer,Petrol,Manual,17.0,1497,118.0,5,2.99
Mahindra,Mahindra Marazzo,2,5000,Individual,Diesel,Manual,17.3,1497,121.0,7,9.8
Ford,Ford Figo,4,17000,Dealer,Petrol,Manual,18.16,1196,86.8,5,4.85
Ford,Ford Figo,11,35500,Dealer,Petrol,Manual,15.6,1196,70.0,5,2.71
Volkswagen,Volkswagen Polo,6,61500,Dealer,Petrol,Manual,16.2,1199,74.0,5,4.98
Maruti,Maruti Alto,10,59455,Dealer,Petrol,Manual,19.7,796,46.3,5,1.75
Maruti,Maruti Swift,9,110000,Individual,Diesel,Manual,22.9,1248,74.0,5,4.4
Renault,Renault KWID,5,64000,Individual,Petrol,Manual,25.17,799,53.3,5,3.0
Mahindra,Mahindra XUV500,8,105000,Dealer,Diesel,Manual,16.0,2179,140.0,7,5.25
Mercedes-Benz,Mercedes-Benz C-Class,7,149500,Dealer,Diesel,Automatic,14.84,2143,170.0,5,15.65
Honda,Honda City,11,65000,Dealer,Petrol,Manual,17.0,1497,118.0,5,2.95
Hyundai,Hyundai Grand,4,5800,Individual,Petrol,Automatic,18.9,1197,82.0,5,5.25
Hyundai,Hyundai i10,9,30000,Dealer,Petrol,Automatic,16.95,1197,78.9,5,3.32
Maruti,Maruti Alto,9,52865,Dealer,Petrol,Manual,23.95,998,67.05,5,2.45
Datsun,Datsun GO,6,450000,Individual,Petrol,Manual,20.63,1198,67.0,5,2.95
Maruti,Maruti Ciaz,4,31000,Dealer,Petrol,Manual,20.73,1373,91.1,5,7.85
Kia,Kia Seltos,2,6000,Dealer,Petrol,Manual,16.8,1497,113.4,5,14.25
Honda,Honda City,7,190000,Individual,Diesel,Manual,25.1,1498,98.6,5,5.5
Ford,Ford Ecosport,3,25592,Dealer,Petrol,Automatic,14.8,1497,121.36,5,10.95
Mahindra,Mahindra KUV,4,35000,Individual,Petrol,Manual,18.15,1198,82.0,5,3.5
Hyundai,Hyundai Grand,4,12000,Dealer,Petrol,Automatic,18.9,1197,82.0,5,6.25
Maruti,Maruti Ertiga,5,56000,Individual,Diesel,Manual,24.52,1248,88.5,7,9.75
Hyundai,Hyundai Grand,6,46900,Dealer,Petrol,Automatic,18.9,1197,82.0,5,4.61
Mahindra,Mahindra Marazzo,3,36000,Dealer,Diesel,Manual,17.3,1497,121.0,7,10.85
Maruti,Maruti Vitara,2,23995,Dealer,Diesel,Automatic,24.3,1248,88.5,5,11.0
Maruti,Maruti Vitara,4,76000,Dealer,Diesel,Manual,24.3,1248,88.5,5,8.5
Maruti,Maruti Swift Dzire,5,20000,Individual,Petrol,Manual,20.85,1197,83.14,5,5.75
Maruti,Maruti Vitara,4,31343,Dealer,Diesel,Manual,24.3,1248,88.5,5,9.25
Mini,Mini Cooper,8,30000,Dealer,Petrol,Automatic,13.6,1598,181.0,4,23.0
Maruti,Maruti Ertiga,7,35000,Individual,Diesel,Manual,20.77,1248,88.76,7,7.25
Volkswagen,Volkswagen Polo,6,58000,Dealer,Diesel,Manual,20.14,1498,88.8,5,6.25
Toyota,Toyota Innova,9,90000,Dealer,Diesel,Manual,12.99,2494,100.0,7,5.75
Toyota,Toyota Glanza,2,10000,Individual,Petrol,Manual,21.01,1197,81.8,5,7.5
Honda,Honda City,11,178000,Individual,Petrol,Manual,17.0,1497,118.0,5,2.6
Honda,Honda City,5,70000,Dealer,Petrol,Manual,17.8,1497,117.3,5,7.0
Maruti,Maruti Swift,4,25000,Dealer,Petrol,Manual,20.4,1197,81.8,5,4.15
Hyundai,Hyundai Grand,4,50000,Individual,Diesel,Manual,24.0,1186,73.97,5,4.5
Volkswagen,Volkswagen Polo,6,52000,Dealer,Petrol,Automatic,17.21,1197,103.5,5,6.45
Maruti,Maruti Ertiga,8,38000,Individual,Diesel,Manual,20.77,1248,88.8,7,6.5
Hyundai,Hyundai Grand,5,32100,Dealer,Petrol,Manual,18.9,1197,82.0,5,4.95
Maruti,Maruti Wagon R,4,27500,Individual,Petrol,Manual,20.51,998,67.04,5,4.4
Hyundai,Hyundai i10,12,70000,Dealer,Petrol,Automatic,16.95,1197,78.9,5,2.25
Hyundai,Hyundai i20,8,52000,Dealer,Petrol,Manual,18.5,1197,82.9,5,3.45
Ford,Ford Figo,10,76500,Dealer,Diesel,Manual,20.0,1399,68.05,5,2.35
Mahindra,Mahindra XUV500,3,9000,Individual,Diesel,Manual,15.1,2179,152.87,7,16.25
Maruti,Maruti Swift Dzire,9,76000,Dealer,Diesel,Manual,19.3,1248,73.9,5,4.35
Honda,Honda City,12,58000,Dealer,Petrol,Manual,16.8,1497,116.4,5,2.6
Hyundai,Hyundai Grand,4,50000,Individual,Diesel,Manual,24.0,1186,73.97,5,5.0
Maruti,Maruti Vitara,3,20000,Individual,Diesel,Manual,24.3,1248,88.5,5,8.7
Maruti,Maruti Alto,3,57000,Dealer,Petrol,Manual,23.95,998,67.1,5,3.9
Datsun,Datsun GO,6,70000,Individual,Petrol,Manual,19.44,1198,67.0,7,3.5
Toyota,Toyota Fortuner,8,88251,Dealer,Diesel,Automatic,12.55,2982,168.5,7,14.9
Maruti,Maruti Alto,6,40000,Dealer,CNG,Manual,32.26,998,58.3,4,2.6
Maruti,Maruti Swift Dzire,4,39500,Dealer,Petrol,Automatic,22.0,1197,81.8,5,7.25
Maruti,Maruti Ertiga,6,77100,Dealer,Petrol,Manual,16.02,1373,93.7,7,5.5
Toyota,Toyota Innova,4,57000,Dealer,Diesel,Manual,13.68,2393,147.8,7,13.9
Volkswagen,Volkswagen Polo,7,56000,Dealer,Petrol,Manual,16.47,1198,74.0,5,3.35
Tata,Tata Safari,10,35000,Individual,Diesel,Manual,13.93,2179,138.0,7,6.75
Honda,Honda Jazz,3,22000,Dealer,Petrol,Automatic,18.2,1199,88.7,5,8.0
Hyundai,Hyundai Grand,5,41473,Dealer,Petrol,Manual,18.9,1197,82.0,5,5.5
Mahindra,Mahindra XUV500,8,49100,Individual,Diesel,Manual,15.1,2179,140.0,7,8.0
Honda,Honda WR-V,3,15000,Individual,Diesel,Manual,25.5,1498,98.6,5,7.9
Ford,Ford Figo,5,97000,Dealer,Diesel,Manual,25.83,1498,99.0,5,4.75
Jaguar,Jaguar XF,6,49000,Dealer,Diesel,Automatic,16.36,2179,187.7,5,26.5
Toyota,Toyota Innova,3,30000,Dealer,Diesel,Automatic,11.36,2755,171.5,7,22.5
Volkswagen,Volkswagen Polo,6,43000,Dealer,Petrol,Manual,17.24,1198,73.9,5,6.0
Hyundai,Hyundai Verna,7,65694,Dealer,Petrol,Manual,17.01,1591,121.3,5,5.1
Maruti,Maruti Swift,2,18000,Dealer,Petrol,Manual,21.21,1197,81.8,5,7.4
BMW,BMW 3,6,45833,Dealer,Diesel,Automatic,19.59,1995,187.74,5,27.0
Maruti,Maruti Swift Dzire,2,10450,Dealer,Diesel,Automatic,28.4,1248,74.02,5,8.5
Ford,Ford Ecosport,2,11458,Dealer,Diesel,Manual,21.7,1498,98.96,5,9.9
Volkswagen,Volkswagen Vento,10,79000,Dealer,Diesel,Manual,20.54,1598,103.6,5,3.49
Mini,Mini Cooper,3,22000,Dealer,Petrol,Automatic,17.33,1998,189.08,4,38.75
Volkswagen,Volkswagen Polo,5,63000,Dealer,Diesel,Manual,20.14,1498,88.0,5,6.45
Maruti,Maruti Swift,2,25000,Individual,Petrol,Manual,21.21,1197,81.8,5,4.75
Mercedes-Benz,Mercedes-Benz S-Class,6,20000,Dealer,Diesel,Automatic,13.5,2987,254.79,5,56.75
Maruti,Maruti Swift Dzire,4,23600,Dealer,Diesel,Automatic,28.4,1248,74.02,5,7.75
Datsun,Datsun RediGO,3,15000,Individual,Petrol,Manual,22.5,999,68.0,5,2.85
Maruti,Maruti Alto,5,40000,Individual,Petrol,Manual,23.95,998,67.05,5,3.5
Ford,Ford Figo,6,59000,Dealer,Diesel,Manual,20.0,1399,68.05,5,4.1
Maruti,Maruti Ciaz,2,20000,Individual,Petrol,Manual,21.56,1462,103.25,5,8.2
Ford,Ford Ecosport,7,58100,Dealer,Diesel,Manual,22.7,1498,89.84,5,4.5
Ford,Ford Aspire,6,90000,Individual,Diesel,Manual,25.83,1498,99.0,5,4.8
Hyundai,Hyundai Grand,4,11700,Individual,Diesel,Manual,24.0,1186,73.97,5,5.8
Maruti,Maruti Alto,17,110000,Individual,Petrol,Manual,19.7,796,46.3,5,0.45
Ford,Ford Figo,7,60000,Dealer,Diesel,Manual,20.0,1399,68.05,5,2.1
Hyundai,Hyundai i10,10,40300,Dealer,Petrol,Manual,20.36,1197,78.9,5,3.35
Maruti,Maruti Swift Dzire,7,59500,Individual,Diesel,Manual,23.4,1248,74.0,5,5.6
BMW,BMW 5,2,10500,Dealer,Diesel,Automatic,22.48,1995,187.74,5,50.0
Honda,Honda Amaze,7,97000,Individual,Diesel,Manual,25.8,1498,98.6,5,4.0
Audi,Audi A4,8,52000,Dealer,Petrol,Automatic,15.64,1798,167.62,5,14.0
Mahindra,Mahindra KUV100,3,15000,Individual,Diesel,Manual,25.32,1198,77.0,6,5.0
Maruti,Maruti Ertiga,8,81754,Dealer,Diesel,Manual,20.77,1248,88.76,7,6.7
Maruti,Maruti Ertiga,9,74675,Dealer,Diesel,Manual,20.77,1248,88.76,7,4.99
Maruti,Maruti Dzire VXI,7,51000,Dealer,Petrol,Manual,23.26,1197,88.5,5,4.85
Ford,Ford Figo,7,58481,Dealer,Diesel,Manual,20.0,1399,68.05,5,4.35
Honda,Honda City,13,62000,Dealer,Petrol,Manual,17.7,1497,78.0,5,2.0
Renault,Renault KWID,5,24000,Dealer,Petrol,Manual,25.17,799,53.3,5,3.75
Hyundai,Hyundai Grand,4,44800,Individual,Petrol,Manual,18.9,1197,81.86,5,4.45
Tata,Tata Harrier,2,12750,Dealer,Diesel,Manual,17.0,1956,138.1,5,17.5
Hyundai,Hyundai Grand,4,21065,Dealer,Petrol,Manual,18.9,1197,81.86,5,5.75
Hyundai,Hyundai Verna,3,16500,Dealer,Petrol,Manual,17.43,1396,105.5,5,7.71
Mahindra,Mahindra XUV500,4,30000,Dealer,Diesel,Manual,16.0,2179,140.0,7,14.75
Tata,Tata Tiago,2,35000,Individual,Petrol,Manual,23.84,1199,84.0,5,4.34
Maruti,Maruti Swift,11,88466,Dealer,Petrol,Manual,18.6,1197,85.8,5,2.9
Maruti,Maruti Alto,15,54171,Dealer,Petrol,Manual,19.7,796,46.3,5,1.0
Renault,Renault KWID,3,17500,Individual,Petrol,Manual,23.01,999,67.0,5,3.6
Maruti,Maruti Ciaz,1,6003,Trustmark Dealer,Petrol,Manual,21.56,1462,103.25,5,8.75
Volkswagen,Volkswagen Vento,9,37000,Dealer,Petrol,Manual,15.04,1598,103.6,5,6.7
Hyundai,Hyundai Verna,6,70000,Individual,Diesel,Manual,23.9,1582,126.2,5,6.25
Maruti,Maruti Ciaz,5,110000,Individual,Diesel,Manual,28.09,1248,88.5,5,7.0
Maruti,Maruti Baleno,2,14171,Dealer,Petrol,Manual,21.01,1197,81.8,5,7.5
Toyota,Toyota Fortuner,7,266007,Dealer,Diesel,Automatic,12.55,2982,168.5,7,13.0
BMW,BMW 3,9,76186,Dealer,Petrol,Automatic,12.05,1995,154.0,5,15.0
Ford,Ford Figo,10,56000,Dealer,Petrol,Manual,15.6,1196,70.02,5,3.7
Maruti,Maruti Alto,4,35000,Individual,Petrol,Manual,24.7,796,47.3,5,2.4
Skoda,Skoda Superb,8,55572,Dealer,Petrol,Automatic,13.7,1798,157.75,5,10.65
Tata,Tata Tiago,2,20000,Individual,Petrol,Manual,23.84,1199,84.0,5,5.5
Mahindra,Mahindra Scorpio,14,92000,Dealer,Diesel,Manual,10.5,2179,120.0,7,2.95
Maruti,Maruti Wagon R,7,39264,Dealer,Petrol,Manual,20.51,998,67.06,5,4.5
Ford,Ford Ecosport,8,57000,Dealer,Diesel,Manual,22.7,1498,89.84,5,5.7
Toyota,Toyota Innova,8,161823,Dealer,Diesel,Manual,12.99,2494,100.6,8,7.9
Hyundai,Hyundai Grand,2,9000,Dealer,Petrol,Manual,18.9,1197,81.86,5,5.95
Maruti,Maruti Swift,8,54000,Dealer,Petrol,Manual,18.6,1197,85.8,5,3.4
Maruti,Maruti Ciaz,5,135000,Individual,Diesel,Manual,28.09,1248,88.5,5,6.9
Hyundai,Hyundai Creta,4,50000,Individual,Diesel,Manual,21.38,1396,88.7,5,8.7
Maruti,Maruti Wagon R,13,80000,Individual,Petrol,Manual,18.9,998,67.1,5,1.2
Maruti,Maruti Ignis,3,41000,Individual,Diesel,Manual,26.8,1248,74.0,5,5.75
Maruti,Maruti Swift Dzire,7,57000,Individual,Diesel,Manual,23.4,1248,74.0,5,4.2
Renault,Renault KWID,2,15000,Individual,Petrol,Manual,25.17,799,53.3,5,4.1
Hyundai,Hyundai Creta,3,25000,Individual,Diesel,Manual,21.38,1396,88.7,5,11.0
Toyota,Toyota Yaris,3,25000,Individual,Petrol,Automatic,17.8,1496,105.5,5,10.8
Jaguar,Jaguar XF,2,14000,Dealer,Diesel,Automatic,19.33,1999,177.0,5,45.5
Renault,Renault KWID,2,10000,Individual,Petrol,Manual,25.17,799,53.3,5,3.3
BMW,BMW X1,10,210000,Dealer,Diesel,Automatic,17.05,1995,184.0,5,8.0
Ford,Ford Ecosport,2,13050,Dealer,Diesel,Manual,22.77,1498,98.59,5,8.75
Toyota,Toyota Innova,5,91771,Dealer,Diesel,Manual,13.68,2393,147.8,7,16.5
Maruti,Maruti Celerio,7,41248,Dealer,Petrol,Automatic,23.1,998,67.04,5,4.2
Ford,Ford Ecosport,6,66000,Dealer,Diesel,Manual,22.77,1498,98.59,5,7.75
Honda,Honda City,2,10229,Dealer,Petrol,Manual,17.4,1497,117.6,5,11.0
Hyundai,Hyundai Venue,2,11000,Dealer,Petrol,Manual,18.27,998,118.35,5,10.75
Renault,Renault KWID,5,40500,Dealer,Petrol,Manual,25.17,799,53.3,5,3.1
Datsun,Datsun RediGO,4,35000,Individual,Petrol,Manual,22.5,999,67.0,5,2.5
Mahindra,Mahindra XUV500,7,120000,Individual,Diesel,Manual,15.1,2179,140.0,7,5.6
Tata,Tata Tigor,3,35000,Individual,Petrol,Manual,20.3,1199,84.0,5,5.0
Mahindra,Mahindra Bolero,12,139000,Dealer,Diesel,Manual,13.6,2523,63.0,7,3.85
Mahindra,Mahindra XUV500,5,59000,Dealer,Diesel,Automatic,16.0,2179,140.0,7,11.85
Hyundai,Hyundai Verna,7,32000,Dealer,Petrol,Manual,17.01,1591,121.3,5,5.8
Maruti,Maruti Alto,4,19369,Dealer,Petrol,Manual,23.95,998,67.05,5,3.56
Maruti,Maruti Wagon R,9,82088,Individual,Petrol,Manual,18.9,998,67.1,5,2.1
Maruti,Maruti Celerio,3,22000,Individual,Petrol,Manual,23.1,998,67.04,5,4.5
Hyundai,Hyundai i20,8,90000,Individual,Diesel,Manual,21.9,1396,88.76,5,3.0
Ford,Ford Figo,6,96000,Dealer,Diesel,Manual,20.0,1399,68.05,5,4.25
Maruti,Maruti Ertiga,5,36700,Dealer,Diesel,Manual,24.52,1248,88.5,7,8.95
Hyundai,Hyundai i10,11,80000,Individual,Petrol,Manual,20.36,1197,78.9,5,2.3
Honda,Honda City,8,68000,Dealer,Petrol,Manual,16.8,1497,116.3,5,5.0
Maruti,Maruti Vitara,1,50000,Individual,Diesel,Manual,24.3,1248,88.5,5,7.75
Maruti,Maruti Wagon R,4,44000,Dealer,Petrol,Manual,20.51,998,67.04,5,4.1
Hyundai,Hyundai Grand,5,29000,Dealer,Petrol,Manual,18.9,1197,82.0,5,4.95
Maruti,Maruti Swift,9,49000,Dealer,Petrol,Manual,21.21,1197,81.8,5,3.25
Ford,Ford Figo,8,73000,Dealer,Petrol,Manual,15.6,1196,70.02,5,2.99
Volkswagen,Volkswagen Polo,10,61000,Dealer,Petrol,Manual,16.47,1198,73.9,5,3.2
Mercedes-Benz,Mercedes-Benz E-Class,11,85000,Dealer,Diesel,Automatic,14.21,2143,203.0,5,9.75
Maruti,Maruti Wagon R,5,14000,Individual,Petrol,Manual,20.51,998,67.04,5,4.4
Hyundai,Hyundai Grand,3,5000,Individual,Petrol,Manual,18.9,1197,81.86,5,6.4
Maruti,Maruti Ertiga,7,48000,Dealer,CNG,Manual,22.8,1373,80.9,7,6.49
Maruti,Maruti Swift,5,42000,Dealer,Petrol,Manual,20.4,1197,83.11,5,5.25
Mahindra,Mahindra XUV500,3,46000,Dealer,Diesel,Manual,15.1,2179,152.87,7,17.75
Hyundai,Hyundai Creta,5,70000,Dealer,Diesel,Manual,20.5,1582,126.2,5,11.25
Maruti,Maruti Swift,6,31000,Dealer,Diesel,Manual,28.4,1248,74.0,5,5.21
Maruti,Maruti Alto,7,60000,Dealer,CNG,Manual,30.46,796,47.3,5,2.6
Hyundai,Hyundai Verna,4,40000,Individual,Diesel,Automatic,22.0,1582,126.2,5,9.8
Ford,Ford Ecosport,3,25000,Individual,Diesel,Manual,23.0,1498,98.96,5,9.5
Maruti,Maruti Ciaz,5,49500,Individual,Diesel,Manual,28.09,1248,88.5,5,7.0
Maruti,Maruti Alto,2,22987,Trustmark Dealer,Petrol,Manual,24.7,796,47.3,5,3.35
Maruti,Maruti Celerio,5,30000,Individual,Petrol,Automatic,23.1,998,67.04,5,4.5
Mahindra,Mahindra XUV500,7,220000,Individual,Diesel,Manual,15.1,2179,140.0,7,8.0
Skoda,Skoda Octavia,4,48592,Dealer,Diesel,Manual,18.7,1896,66.0,5,16.75
Ford,Ford Ecosport,8,68281,Dealer,Diesel,Manual,22.7,1498,89.84,5,4.2
Hyundai,Hyundai i20,3,38000,Dealer,Diesel,Manual,22.54,1396,88.76,5,8.75
Volkswagen,Volkswagen Polo,9,39000,Dealer,Diesel,Manual,22.07,1199,73.9,5,3.65
Honda,Honda City,10,85000,Individual,Petrol,Manual,17.0,1497,118.0,5,5.3
BMW,BMW 5,3,12000,Dealer,Diesel,Automatic,22.48,1995,187.74,5,39.0
Mercedes-Benz,Mercedes-Benz GL-Class,5,40000,Dealer,Diesel,Automatic,11.3,2987,254.8,7,47.0
Mahindra,Mahindra XUV500,8,81000,Dealer,Diesel,Manual,15.1,2179,140.0,7,7.15
Hyundai,Hyundai i10,13,51000,Dealer,Petrol,Manual,19.81,1086,68.05,5,1.75
Maruti,Maruti Ertiga,3,25000,Dealer,CNG,Manual,17.5,1373,80.46,7,7.95
Volkswagen,Volkswagen Vento,8,118000,Dealer,Diesel,Manual,20.54,1598,103.5,5,5.4
Skoda,Skoda Rapid,9,57000,Dealer,Petrol,Manual,15.0,1598,103.5,5,2.95
Toyota,Toyota Fortuner,4,100930,Dealer,Diesel,Automatic,15.04,2755,174.5,7,29.25
Maruti,Maruti Baleno,1,7000,Individual,Petrol,Manual,21.01,1197,81.8,5,7.5
Renault,Renault Duster,8,38000,Individual,Diesel,Manual,19.01,1461,108.45,5,5.8
Hyundai,Hyundai i20,7,90000,Individual,Petrol,Manual,18.5,1197,82.85,5,5.35
Maruti,Maruti Vitara,5,33254,Dealer,Diesel,Manual,24.3,1248,88.5,5,8.25
Maruti,Maruti Swift,2,11893,Trustmark Dealer,Petrol,Automatic,21.21,1197,81.8,5,6.6
Ford,Ford Ecosport,6,36203,Dealer,Diesel,Manual,22.77,1498,98.59,5,7.25
Volkswagen,Volkswagen Polo,5,86400,Dealer,Diesel,Manual,20.14,1498,88.0,5,5.65
Hyundai,Hyundai Grand,7,70000,Dealer,Petrol,Automatic,18.9,1197,82.0,5,4.3
Ford,Ford Ecosport,5,47935,Dealer,Petrol,Automatic,14.7,1496,120.69,5,8.65
Hyundai,Hyundai Verna,2,15000,Individual,Petrol,Manual,17.0,1591,121.3,5,9.7
Maruti,Maruti Ertiga,4,20000,Individual,Petrol,Manual,17.5,1373,91.1,7,7.5
Hyundai,Hyundai i20,10,65000,Dealer,Petrol,Manual,18.5,1197,80.0,5,3.0
BMW,BMW 5,11,48000,Dealer,Diesel,Automatic,16.73,2495,218.0,5,12.9
Hyundai,Hyundai i10,10,83347,Dealer,Petrol,Manual,20.36,1197,78.9,5,3.85
Maruti,Maruti Alto,6,49000,Dealer,Petrol,Manual,22.74,796,47.3,5,2.7
Mahindra,Mahindra KUV,5,43405,Trustmark Dealer,Diesel,Manual,25.32,1198,77.0,5,4.75
Ford,Ford Ecosport,3,60000,Individual,Diesel,Manual,23.0,1498,98.96,5,9.9
Volkswagen,Volkswagen Polo,2,21000,Dealer,Diesel,Manual,20.14,1498,88.0,5,8.65
Maruti,Maruti Alto,5,77658,Dealer,CNG,Manual,33.44,796,40.3,4,3.25
Ford,Ford Figo,9,79000,Dealer,Diesel,Manual,20.0,1399,68.0,5,3.65
Honda,Honda City,13,122671,Individual,Petrol,Manual,17.7,1497,78.0,5,1.4
Honda,Honda WR-V,4,22500,Dealer,Petrol,Manual,17.5,1199,88.7,5,7.33
Maruti,Maruti Swift Dzire,7,107000,Dealer,Diesel,Manual,23.4,1248,74.0,5,2.85
Maruti,Maruti Swift,10,100000,Individual,Diesel,Manual,22.9,1248,74.0,5,3.25
Hyundai,Hyundai Verna,9,90000,Individual,Diesel,Manual,22.32,1582,126.3,5,6.3
Honda,Honda City,7,62000,Dealer,Diesel,Manual,26.0,1498,98.6,5,5.8
Hyundai,Hyundai i20,11,78000,Individual,Diesel,Manual,23.0,1396,90.0,5,2.15
Honda,Honda City,7,57762,Dealer,Petrol,Manual,17.4,1497,117.6,5,5.5
Hyundai,Hyundai Grand,7,39000,Dealer,Petrol,Manual,18.9,1197,81.86,5,3.6
Maruti,Maruti Ciaz,4,58000,Dealer,Petrol,Manual,20.73,1373,91.1,5,7.25
Hyundai,Hyundai i10,10,94000,Individual,Petrol,Manual,19.81,1086,68.05,5,2.22
Hyundai,Hyundai i20,10,50000,Dealer,Petrol,Manual,18.5,1197,80.0,5,2.75
Honda,Honda City,15,89500,Dealer,Petrol,Manual,17.7,1497,78.0,5,2.49
Maruti,Maruti Alto,2,13413,Dealer,Petrol,Automatic,23.95,998,67.05,5,4.85
Ford,Ford Figo,9,106000,Dealer,Diesel,Manual,20.0,1399,68.0,5,2.85
Maruti,Maruti Ertiga,7,60000,Individual,Petrol,Manual,16.02,1373,93.7,7,6.5
Maruti,Maruti Baleno,2,4300,Dealer,Petrol,Automatic,21.4,1197,83.1,5,7.9
Maruti,Maruti Ciaz,4,45185,Dealer,Diesel,Manual,28.09,1248,88.5,5,8.75
Maruti,Maruti Eeco,2,30000,Individual,Petrol,Manual,15.37,1196,73.0,7,3.7
Mahindra,Mahindra XUV500,9,120442,Dealer,Diesel,Manual,15.1,2179,140.0,7,8.25
Maruti,Maruti Wagon R,6,25000,Dealer,CNG,Manual,26.2,998,58.2,5,3.85
Toyota,Toyota Innova,6,225000,Individual,Diesel,Manual,12.99,2494,100.6,7,13.5
Maruti,Maruti Swift Dzire,9,45000,Dealer,Petrol,Manual,17.5,1298,85.8,5,3.4
Renault,Renault KWID,4,25000,Individual,Petrol,Manual,23.01,999,67.0,5,3.3
Datsun,Datsun RediGO,3,22500,Dealer,Petrol,Manual,22.5,999,67.0,5,2.8
Hyundai,Hyundai Verna,4,23000,Dealer,Petrol,Automatic,17.0,1591,121.3,5,10.5
Renault,Renault Duster,8,250000,Individual,Diesel,Manual,20.45,1461,83.8,5,5.5
Hyundai,Hyundai i20,3,30000,Individual,Petrol,Manual,18.6,1197,81.83,5,6.35
Honda,Honda City,5,50000,Dealer,Diesel,Manual,26.0,1498,98.6,5,8.25
Tata,Tata Hexa,3,84523,Dealer,Diesel,Manual,17.6,2179,153.86,7,11.98
Hyundai,Hyundai i20,5,50000,Individual,Petrol,Manual,18.6,1197,81.83,5,5.3
Maruti,Maruti Swift,5,40000,Individual,Diesel,Manual,25.2,1248,74.0,5,6.3
Hyundai,Hyundai i20,4,33181,Trustmark Dealer,Petrol,Manual,18.6,1197,81.83,5,6.25
Renault,Renault Duster,8,90000,Individual,Diesel,Manual,19.01,1461,108.45,5,3.0
Maruti,Maruti Swift Dzire,4,11437,Dealer,Petrol,Automatic,18.5,1197,83.14,5,6.99
Honda,Honda City,10,58000,Dealer,Petrol,Manual,17.0,1497,118.0,5,4.55
Maruti,Maruti Celerio,7,29000,Dealer,Petrol,Automatic,23.1,998,67.04,5,4.65
Maruti,Maruti Swift,12,100000,Individual,Petrol,Manual,16.1,1298,88.2,5,3.2
Maruti,Maruti Swift Dzire,8,120000,Individual,Diesel,Manual,23.4,1248,74.0,5,3.5
Maruti,Maruti Alto,3,59000,Dealer,CNG,Manual,33.44,796,40.3,4,3.0
Skoda,Skoda Rapid,7,80000,Dealer,Diesel,Manual,21.14,1498,103.6,5,5.25
Maruti,Maruti Ciaz,4,450003,Dealer,Petrol,Manual,20.73,1373,91.1,5,6.9
Volkswagen,Volkswagen Vento,8,100000,Dealer,Diesel,Manual,20.34,1498,103.2,5,5.25
Volkswagen,Volkswagen Polo,3,52000,Dealer,Diesel,Manual,20.14,1498,88.8,5,7.75
Maruti,Maruti Vitara,2,12509,Trustmark Dealer,Diesel,Manual,24.3,1248,88.5,5,8.75
Toyota,Toyota Innova,5,57000,Dealer,Petrol,Manual,11.4,1998,130.1,7,14.5
Toyota,Toyota Innova,6,113000,Dealer,Diesel,Manual,12.99,2494,100.6,7,11.25
Maruti,Maruti Swift,9,112454,Dealer,Diesel,Manual,22.9,1248,74.0,5,4.4
Honda,Honda City,8,47000,Dealer,Petrol,Manual,16.8,1497,116.3,5,4.45
Maruti,Maruti Ertiga,7,42000,Dealer,Diesel,Manual,20.77,1248,88.8,7,7.5
Maruti,Maruti Alto,6,40000,Individual,Petrol,Manual,23.95,998,67.05,5,2.6
Honda,Honda Jazz,4,41000,Dealer,Petrol,Automatic,18.2,1199,88.7,5,7.25
Mercedes-Benz,Mercedes-Benz S-Class,14,100000,Dealer,Petrol,Automatic,7.81,5461,362.9,5,12.85
Maruti,Maruti Ciaz,2,8500,Individual,Petrol,Manual,21.56,1462,103.25,5,9.5
Hyundai,Hyundai Creta,5,48000,Dealer,Diesel,Automatic,17.01,1582,126.2,5,11.75
Honda,Honda City,4,27880,Dealer,Petrol,Automatic,18.4,1498,119.3,5,11.45
Maruti,Maruti Wagon R,2,8401,Dealer,Petrol,Automatic,21.79,998,67.05,5,5.45
Maruti,Maruti Swift,12,108000,Dealer,Diesel,Manual,17.8,1248,75.0,5,2.75
Hyundai,Hyundai Verna,10,48000,Individual,Diesel,Manual,16.2,1493,110.0,5,3.25
Hyundai,Hyundai i20,6,98000,Dealer,Diesel,Manual,23.0,1396,90.0,5,6.25
Mahindra,Mahindra Bolero,1,2000,Individual,Diesel,Manual,16.5,1493,62.0,7,8.0
Ford,Ford Ecosport,5,41500,Dealer,Petrol,Automatic,15.63,1499,110.4,5,6.49
Ford,Ford Figo,7,42000,Dealer,Diesel,Manual,20.0,1399,68.05,5,4.6
Maruti,Maruti Swift Dzire,10,85000,Dealer,Diesel,Manual,19.3,1248,73.9,5,3.4
Maruti,Maruti Ertiga,5,86000,Individual,Diesel,Manual,24.52,1248,88.5,7,7.0
Ford,Ford Ecosport,6,61087,Dealer,Petrol,Automatic,15.63,1499,110.4,5,7.85
Volkswagen,Volkswagen Vento,9,120000,Individual,Diesel,Manual,20.54,1598,103.6,5,4.5
Ford,Ford Aspire,2,40000,Individual,Diesel,Manual,26.1,1498,99.23,5,7.0
Skoda,Skoda Rapid,9,70000,Individual,Diesel,Manual,20.5,1598,103.5,5,4.5
Audi,Audi A4,9,80000,Dealer,Diesel,Automatic,17.11,1968,174.33,5,14.0
